0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
60,56,58,64,63,63,62,62,62,62,61,60,62,61,61,61,60,61,61,62,64,66,64,61,64,65,63,59,59,61,61,60,61,64,65,63,64,66,64,59,61,64,63,58,57,61,64,63,64,60,57,59,67,64,61,59,58,58,60,62,62,58,56,59,64,62,59,59,60,62,62,62,60,58,58,61,62,60,59,60,63,64,62,60,61,61,61,64,62,61,60,61,62,62,61,59,63,64,63,64,62,62,62,61,60,60,60,60,62,63,62,62,61,61,61,60,59,59,60,62,60,60,59,61,61,60,60,60,60,60,60,60,57,57,58,61,61,60,60,60,60,60,59,57,2
60,61,63,64,62,59,59,60,59,58,59,61,59,58,62,65,63,59,59,60,58,56,58,63,59,57,61,65,62,59,60,60,59,59,61,64,61,57,60,64,61,59,60,59,60,61,63,63,62,60,59,60,64,67,64,60,59,60,64,65,59,58,57,58,63,66,65,62,58,59,63,65,62,62,60,59,60,62,61,60,56,57,61,64,64,65,64,62,60,60,59,58,54,56,60,62,59,62,64,62,60,60,59,59,57,60,62,61,56,59,62,60,58,58,59,59,63,66,65,61,58,60,61,58,56,56,57,58,64,66,64,60,60,61,61,57,55,56,59,60,61,63,61,58,2
61,59,59,61,62,63,62,62,63,64,62,59,63,60,59,61,60,60,60,61,62,64,63,61,64,61,60,61,60,60,60,59,60,62,63,62,62,61,60,59,62,62,60,58,59,61,63,64,58,56,59,62,62,62,60,57,56,57,59,61,61,59,60,61,61,60,59,58,57,57,58,59,63,61,62,61,60,58,58,60,60,58,57,57,61,60,61,61,59,56,58,62,63,60,58,57,59,58,58,60,57,54,57,63,62,58,57,56,58,57,57,60,55,53,58,62,57,55,56,55,60,59,59,60,56,56,62,62,54,52,56,56,61,62,61,61,58,60,65,63,53,51,56,57,2
56,55,56,58,61,61,60,58,55,57,59,59,57,55,53,54,57,59,57,55,51,54,58,58,60,58,55,54,54,55,55,55,53,55,56,56,58,59,58,55,52,52,57,61,59,58,57,55,59,57,56,55,54,56,59,59,60,57,56,57,57,57,56,56,58,58,56,55,60,57,56,55,57,58,56,56,60,58,54,53,60,58,56,55,58,60,56,54,59,57,54,56,61,59,57,56,58,61,58,55,57,56,54,59,62,60,58,57,55,59,59,57,58,56,56,60,62,61,59,58,53,56,57,58,58,57,57,58,60,60,59,56,54,53,55,56,56,57,58,58,58,60,59,54,2
58,58,57,56,56,57,57,56,55,56,59,62,57,56,55,54,56,57,58,57,56,56,57,59,56,57,56,55,56,57,58,58,57,56,56,56,56,58,58,57,56,57,58,58,58,57,57,56,57,55,55,55,58,57,54,52,55,59,58,56,54,53,54,56,58,57,54,53,55,58,58,56,53,53,55,57,61,59,57,55,56,57,55,53,56,56,58,59,61,60,58,57,58,58,56,54,59,61,60,59,57,56,56,58,60,60,60,60,59,61,61,59,56,55,56,58,59,60,60,61,55,56,57,58,59,57,56,57,57,56,56,58,50,51,54,57,58,56,55,56,56,55,55,57,2
61,57,56,57,57,56,57,61,56,55,55,56,59,57,56,56,57,58,59,60,57,56,57,59,57,56,56,58,59,59,59,60,60,58,61,62,56,54,56,60,62,60,59,60,57,55,59,62,56,54,54,56,58,58,56,55,49,55,59,59,54,53,54,54,54,53,53,55,57,59,60,58,57,57,57,57,54,53,55,58,64,63,60,57,59,60,60,60,57,56,58,62,66,63,60,57,59,58,58,59,59,59,59,61,64,62,60,60,59,57,56,58,60,60,60,61,61,60,60,62,60,58,56,58,60,60,61,62,60,58,59,61,60,57,56,56,57,58,60,62,59,57,57,58,2
57,58,58,58,58,58,58,58,57,58,56,50,58,58,59,59,58,57,57,58,57,57,54,49,59,58,60,60,59,56,57,60,60,59,56,51,59,59,61,62,60,56,57,61,60,57,53,49,58,58,59,60,61,57,52,54,57,53,46,44,56,57,59,60,59,56,52,52,54,50,46,46,55,56,58,59,56,55,53,54,53,49,45,47,56,57,57,57,53,53,55,57,56,50,44,43,60,59,57,56,52,51,53,57,55,48,42,38,63,61,58,56,51,48,50,52,49,44,39,37,61,59,56,55,50,47,48,49,44,39,39,38,57,55,53,54,48,46,49,49,43,38,39,41,2
45,44,41,38,37,38,40,42,37,40,42,44,40,38,38,38,39,40,42,46,43,43,44,46,43,38,37,40,41,40,41,44,46,43,43,46,46,39,37,41,43,41,40,43,44,41,41,45,44,42,38,40,44,42,41,45,43,41,42,47,44,40,37,38,43,43,42,44,43,42,43,47,42,39,37,39,44,44,42,43,43,44,45,46,40,38,38,41,44,44,42,42,42,43,45,47,38,38,39,41,40,40,42,43,42,42,44,47,39,39,40,39,37,38,43,46,43,42,44,47,41,40,41,41,39,42,47,49,46,45,45,46,41,41,44,46,45,48,51,50,49,47,45,45,2
46,48,48,47,43,44,51,52,45,46,53,54,48,49,49,49,46,45,49,50,47,49,53,53,48,47,47,49,48,48,49,49,48,49,51,53,47,45,45,47,48,51,52,50,48,47,50,54,49,45,43,44,48,49,50,51,50,49,49,50,49,48,46,44,46,49,53,54,53,52,52,52,49,51,49,45,44,49,54,55,54,55,54,53,48,49,48,47,45,50,53,53,54,56,56,53,47,45,46,49,50,52,51,50,53,57,58,55,46,43,45,49,54,54,52,51,53,58,59,58,47,46,46,48,52,53,53,53,54,56,58,59,48,50,49,46,48,50,54,55,54,54,56,58,2
53,53,55,58,59,58,59,60,62,62,62,62,55,54,55,58,59,58,58,58,60,62,64,65,55,54,54,56,58,58,58,59,58,60,63,65,55,53,52,55,57,58,59,60,61,60,60,61,53,54,55,55,55,56,59,61,61,61,61,60,55,54,53,55,59,61,60,59,59,60,61,62,55,54,54,57,61,63,61,57,57,60,62,63,53,55,57,60,61,61,60,59,58,60,62,64,52,55,59,61,60,58,59,60,60,61,62,63,55,56,58,59,59,59,59,60,62,62,63,63,58,58,57,57,58,59,60,60,63,63,64,64,60,60,59,57,56,57,60,62,63,63,65,66,2
63,64,64,65,63,64,67,69,70,69,68,67,65,64,63,63,64,65,66,68,70,67,65,65,65,64,62,61,65,65,64,65,67,65,63,65,62,63,62,62,67,66,64,64,67,66,66,70,59,60,63,65,69,66,65,66,66,65,65,67,62,62,63,65,70,67,66,66,66,66,66,67,64,64,64,65,68,66,66,67,68,69,70,71,64,64,64,64,67,66,66,67,69,70,70,71,63,63,64,64,67,67,66,66,66,66,65,65,63,63,64,64,64,64,64,63,64,64,64,62,64,65,65,65,61,63,63,63,65,67,67,65,66,66,66,65,64,65,66,66,67,69,69,67,2
69,69,69,69,70,72,72,70,68,68,69,71,69,68,67,66,69,73,71,68,68,69,70,69,68,68,66,65,68,72,71,67,67,70,71,68,68,68,67,66,68,72,72,68,67,71,72,68,66,65,68,70,69,70,71,68,67,71,71,66,67,66,68,70,69,70,70,68,67,70,70,68,68,67,68,69,69,70,71,69,68,69,70,69,68,67,68,69,69,70,71,71,70,70,69,70,65,66,66,67,68,69,70,71,73,71,69,69,62,64,65,66,67,68,67,69,74,71,69,68,63,66,66,67,69,68,67,68,72,70,69,68,66,69,69,69,71,69,67,69,69,69,68,69,2
70,68,69,72,75,74,73,70,69,70,74,78,68,69,71,73,74,74,73,72,71,72,75,77,67,69,71,72,72,72,71,71,72,73,75,76,67,69,71,70,72,71,69,69,71,73,74,75,67,72,75,72,73,70,70,73,74,73,73,75,68,72,74,72,74,72,72,75,75,73,72,73,70,72,73,72,74,72,73,75,76,74,72,73,71,71,71,72,73,71,72,74,75,74,74,75,70,70,71,72,73,72,71,72,73,73,74,75,70,71,71,72,75,73,71,71,71,72,73,74,70,73,73,72,75,74,72,71,72,73,74,74,71,74,74,72,73,73,72,72,74,75,75,75,2
66,64,65,66,63,61,62,63,65,66,64,62,65,64,65,66,63,61,62,63,63,64,63,62,64,63,64,65,62,62,63,63,58,61,62,62,63,62,64,64,62,62,64,63,56,59,61,63,62,62,63,63,61,62,64,63,59,60,63,64,62,62,63,63,61,62,63,61,63,62,63,63,62,62,63,62,60,62,63,60,61,60,62,63,63,62,63,62,60,62,62,59,55,55,60,63,61,62,61,60,61,64,63,61,55,57,62,65,63,63,63,63,63,64,63,61,60,60,63,63,60,61,62,63,62,61,60,60,64,62,63,61,59,58,60,62,61,59,60,63,65,61,60,60,2
63,62,61,64,69,64,62,62,59,60,62,62,63,63,64,66,68,64,63,63,61,60,62,61,64,64,64,66,63,60,60,61,60,60,61,60,64,64,62,62,59,58,59,61,62,61,61,61,63,62,61,60,62,61,62,63,65,63,62,63,61,61,62,62,64,64,62,62,64,62,60,61,61,61,63,62,63,63,60,59,61,59,57,60,61,62,62,60,63,62,59,58,61,60,59,62,64,64,63,59,58,62,64,63,60,61,62,63,61,60,61,60,61,62,63,61,60,60,59,58,58,58,61,62,62,62,60,59,60,61,59,56,59,60,63,64,61,60,59,58,59,61,61,59,2
64,66,66,63,60,59,59,62,56,59,60,59,63,63,62,60,59,59,60,62,60,59,58,58,62,60,58,58,59,61,62,62,62,61,59,58,62,58,58,59,60,63,63,61,60,62,63,61,60,57,58,61,61,63,62,58,57,61,64,63,59,57,59,62,60,61,61,57,58,60,62,62,59,57,61,63,59,59,61,58,60,60,60,61,60,59,63,64,59,59,63,61,61,61,61,61,60,61,64,63,59,60,61,58,57,59,62,64,61,61,62,61,59,59,60,57,59,59,62,63,58,57,58,59,60,63,63,60,58,58,59,61,57,56,56,58,62,65,64,61,59,58,58,59,2
57,56,59,62,61,59,59,59,60,61,60,59,58,59,60,61,61,60,60,60,61,61,61,61,59,60,61,62,62,61,60,59,59,60,62,63,58,58,60,64,63,61,58,56,55,57,60,63,59,57,60,63,62,61,59,57,56,57,59,61,61,60,60,61,60,60,60,60,60,60,59,58,62,62,61,60,59,58,58,59,61,62,60,58,62,62,62,62,58,56,55,56,59,61,61,60,63,59,58,59,59,58,58,58,59,59,59,59,62,58,57,57,60,60,60,59,57,57,58,60,61,59,58,58,59,61,62,59,56,55,57,60,60,60,58,57,58,60,61,60,57,56,58,60,2
59,59,60,59,58,57,59,62,61,58,57,60,56,58,59,60,60,60,61,62,59,57,56,58,56,58,59,58,59,61,61,59,56,56,57,59,59,60,59,55,56,59,59,56,56,58,60,61,59,60,59,56,57,61,61,58,58,59,59,58,56,58,59,59,61,64,64,62,60,58,56,54,57,58,59,60,61,62,62,62,61,58,57,57,61,60,59,59,58,57,58,60,61,60,61,64,62,61,59,57,56,56,57,58,58,59,58,59,58,58,58,58,58,59,59,59,60,59,55,53,58,58,58,58,59,59,60,60,62,60,55,53,61,60,58,57,57,58,59,60,61,61,58,57,2
60,58,58,60,58,62,63,60,58,62,65,66,58,57,57,58,56,58,58,58,60,64,64,61,59,59,58,57,54,55,55,55,59,62,61,58,61,61,60,58,56,57,58,56,55,57,58,58,58,60,60,60,59,61,62,59,55,54,55,56,54,55,58,60,60,62,63,61,59,56,54,53,57,55,57,60,59,59,61,61,60,58,56,54,63,59,57,59,56,57,59,59,58,57,58,59,61,59,57,57,62,59,57,57,56,54,56,59,55,56,56,57,61,59,56,55,54,54,55,56,55,57,57,58,61,59,56,54,54,55,55,55,60,61,58,57,61,60,58,55,56,58,58,56,2
56,55,55,57,58,56,55,56,58,56,55,55,57,57,58,59,58,56,55,57,56,54,53,54,57,58,60,60,58,55,56,58,56,54,54,55,56,57,59,59,57,56,56,57,59,57,57,58,55,55,56,56,56,57,56,56,59,59,59,60,55,55,54,54,55,57,57,56,57,56,57,58,56,57,56,54,54,56,58,58,57,55,55,56,57,59,59,55,53,55,58,60,58,56,54,55,60,57,56,56,55,53,55,59,57,56,59,60,59,57,54,51,52,54,56,56,58,56,59,59,57,58,54,50,52,59,61,57,60,57,58,59,56,59,58,55,57,63,65,62,60,57,58,60,2
55,56,57,60,60,57,56,57,55,52,52,55,55,56,59,61,60,56,54,56,57,56,55,57,56,57,59,62,60,55,52,55,59,60,59,59,58,58,58,59,58,54,53,56,60,61,60,59,59,57,56,56,56,55,55,57,59,60,59,59,58,57,56,56,56,56,57,58,58,58,58,58,56,56,58,59,58,58,57,57,57,58,59,59,56,57,59,62,60,59,57,56,57,59,60,60,56,59,62,58,57,60,60,57,58,61,61,57,55,57,60,57,55,58,60,59,59,60,59,56,55,56,58,57,55,57,59,60,59,58,57,57,57,56,57,58,58,56,56,57,58,57,57,59,2
60,59,57,55,56,58,60,59,58,57,56,55,62,60,58,56,58,60,60,58,59,59,57,55,61,59,57,57,60,63,62,59,59,60,60,61,56,57,57,58,60,63,62,60,55,59,62,64,55,57,59,58,58,59,59,58,51,56,60,57,58,61,61,59,56,55,54,53,53,55,55,50,60,61,61,59,57,56,55,53,56,56,54,52,58,59,59,59,60,60,59,57,55,57,58,57,53,56,59,60,60,59,57,56,56,59,58,52,55,57,59,59,58,58,57,57,56,61,59,49,57,59,59,57,56,57,59,60,58,61,56,44,58,60,60,57,56,58,60,60,57,54,48,41,2
57,58,56,52,54,52,49,44,39,39,41,40,54,56,58,58,54,50,45,38,33,36,41,43,62,62,57,52,49,45,41,36,33,37,43,44,64,59,49,41,41,40,41,40,39,41,44,43,50,44,42,40,39,39,41,42,41,43,44,41,44,42,42,42,42,41,41,40,39,41,43,40,51,49,45,41,43,41,41,40,39,42,42,40,54,50,45,41,39,39,42,43,43,44,43,39,47,46,45,43,39,39,41,43,45,45,41,38,39,38,41,42,42,42,43,44,44,43,42,42,34,34,38,40,43,44,44,43,42,41,42,44,37,36,38,39,42,42,42,42,40,40,41,43,2
38,40,43,44,43,43,44,45,46,47,48,49,41,42,44,44,42,40,41,41,45,46,47,47,41,43,44,44,43,43,43,44,46,47,47,46,42,43,45,46,47,47,48,49,48,50,50,48,43,44,46,46,46,46,46,46,47,50,51,50,40,41,43,44,45,44,43,43,44,48,51,51,37,39,42,44,46,46,45,43,43,47,50,51,39,41,44,47,49,48,46,45,44,47,49,50,39,40,42,45,48,48,47,44,45,49,49,49,39,40,41,42,44,45,46,46,47,50,50,49,40,41,43,44,44,44,45,47,49,51,52,52,43,44,46,48,48,46,45,45,47,49,51,54,2
51,52,50,47,47,51,55,54,52,51,54,56,49,51,51,50,53,55,56,55,53,52,54,55,47,50,52,52,55,54,54,53,54,55,56,56,47,49,51,53,54,51,50,52,55,56,56,55,49,50,52,53,54,51,50,53,56,55,54,53,51,52,54,54,52,50,51,54,57,56,55,56,52,53,54,54,52,50,51,55,57,56,57,59,51,52,53,52,54,52,53,55,54,52,54,58,50,49,50,53,53,53,55,56,55,53,55,58,50,48,47,49,52,53,55,56,54,53,55,59,53,52,50,50,52,54,56,56,54,53,56,60,56,56,54,53,52,55,58,57,55,54,58,62,2
57,61,61,57,57,62,64,61,60,60,62,66,58,61,61,57,57,61,62,60,59,60,63,64,56,59,59,56,56,59,60,58,60,63,65,65,55,57,58,58,58,60,62,61,62,65,66,64,57,59,60,60,61,62,63,64,62,63,62,62,58,58,59,60,60,60,61,62,64,63,62,63,59,57,57,58,58,58,59,62,65,64,64,66,60,58,58,60,60,60,62,66,64,63,64,66,58,59,62,64,62,60,62,66,66,64,63,64,59,61,63,63,62,60,61,64,65,65,65,66,61,61,62,63,62,60,61,62,64,64,66,67,61,61,62,62,62,62,62,63,63,63,64,65,2
67,65,65,66,65,64,64,66,68,69,68,68,64,63,63,64,65,64,64,65,69,70,69,66,63,63,65,66,64,64,63,65,69,72,70,65,64,66,67,66,63,64,64,64,68,72,70,67,64,67,66,64,65,66,66,65,66,68,68,67,66,68,67,65,67,67,68,67,66,65,65,66,68,68,67,66,66,65,66,69,69,66,65,66,67,65,64,65,63,61,64,70,72,69,66,66,65,66,66,66,67,65,65,68,70,68,66,66,65,64,64,65,69,69,68,67,67,67,67,66,65,63,63,65,69,71,70,66,65,67,68,67,65,64,64,66,67,69,69,67,66,67,68,69,2
67,70,72,70,68,68,69,69,69,68,69,73,67,69,71,69,68,69,70,70,70,69,70,72,67,68,69,68,68,69,70,70,70,70,70,71,67,67,67,67,68,69,70,70,69,70,70,71,67,66,66,66,68,68,69,69,70,71,71,71,67,66,66,67,68,68,68,69,72,72,72,71,67,66,67,68,68,66,67,68,72,72,71,70,67,67,68,69,68,66,66,68,70,70,69,69,69,70,69,68,69,71,71,69,67,68,69,70,69,70,70,69,69,71,71,70,69,70,71,73,68,69,69,69,69,70,71,70,70,72,74,75,68,69,69,69,68,69,69,69,70,72,75,76,2
75,74,71,70,71,71,72,72,73,75,76,77,73,72,70,69,70,72,75,74,72,72,73,76,72,70,70,70,70,73,75,75,72,71,72,74,71,71,72,73,73,73,74,74,73,73,74,74,71,72,73,74,76,76,75,73,72,73,74,75,71,73,73,73,76,78,78,74,70,69,73,77,72,74,74,72,74,76,77,74,70,70,73,77,72,75,75,73,71,72,73,72,72,73,75,77,72,73,74,75,73,71,71,73,74,73,74,75,73,74,75,75,73,71,71,73,75,75,75,76,75,74,74,75,75,73,72,73,75,75,75,75,75,73,73,73,76,74,73,73,75,75,74,72,2
63,62,62,63,62,61,63,67,63,58,57,59,66,65,64,63,62,62,64,66,61,56,56,60,65,64,62,61,61,62,62,61,60,57,60,63,62,62,61,60,61,63,62,60,59,58,63,67,62,62,62,61,59,60,61,63,62,61,62,65,59,60,62,61,59,59,60,61,62,61,61,63,57,59,62,63,61,60,60,61,61,60,60,61,59,60,62,63,63,62,62,62,61,59,59,60,62,61,60,61,63,64,63,62,61,60,59,60,64,61,59,58,60,62,62,62,62,61,61,61,63,62,59,58,57,58,60,62,62,62,63,63,62,62,61,59,56,56,59,63,63,63,64,64,2
60,61,62,61,61,61,60,58,58,60,62,63,60,59,58,56,61,63,63,60,58,59,62,63,62,59,58,57,60,63,64,62,60,60,61,61,64,60,60,61,58,61,63,63,62,62,61,60,67,65,63,61,57,62,62,61,62,62,59,59,65,64,62,61,60,63,62,60,61,62,61,63,62,61,60,60,62,63,62,60,60,61,62,63,60,59,59,60,61,61,61,60,60,60,60,60,59,58,59,60,62,61,61,61,60,59,59,59,60,58,59,61,65,62,61,60,59,59,61,61,61,59,60,62,64,60,60,61,60,60,62,62,62,60,61,63,60,57,59,62,61,60,61,60,2
62,60,59,61,63,63,59,57,63,61,60,59,64,63,61,62,63,60,57,56,63,62,60,59,62,62,61,60,61,59,57,60,62,62,61,59,61,62,60,59,59,57,58,63,63,64,62,59,63,60,58,57,57,58,60,60,61,62,61,58,61,61,61,60,60,59,58,58,59,61,61,58,59,60,62,63,63,60,58,57,56,59,60,59,57,58,60,62,63,63,61,59,54,57,60,60,59,57,56,58,61,63,62,60,55,57,59,61,61,58,56,56,59,61,61,60,57,57,59,61,61,60,58,58,58,58,59,59,61,59,58,60,59,60,61,60,58,57,58,60,64,60,58,59,2
59,58,57,55,59,59,60,61,61,61,60,60,58,59,59,57,61,60,60,61,63,64,62,60,59,61,62,62,63,61,59,59,60,61,60,58,58,60,62,62,63,60,57,56,56,57,56,55,56,58,60,60,60,57,58,60,57,54,55,57,56,57,59,59,60,56,57,59,58,57,58,58,57,57,58,58,60,57,57,59,60,61,61,58,58,58,58,59,61,57,57,58,60,63,61,56,60,60,60,61,62,58,57,58,59,61,59,54,61,61,61,62,62,58,58,59,59,58,57,53,61,61,61,61,60,57,58,60,59,57,56,56,61,61,60,59,59,56,58,61,59,56,57,58,2
61,60,58,57,57,57,58,59,57,59,59,59,58,58,59,59,59,58,58,57,57,60,60,58,56,57,58,59,59,58,57,56,57,61,59,55,58,58,58,58,58,57,57,56,54,58,56,51,61,64,61,55,56,58,57,55,55,58,58,54,60,62,59,55,57,59,57,56,56,58,59,57,59,60,58,58,59,58,57,57,57,58,58,58,59,59,60,60,59,56,55,57,57,56,55,56,57,58,61,61,57,52,53,56,57,54,53,55,55,57,60,61,55,51,53,55,57,55,55,56,55,56,60,60,56,55,57,58,58,57,57,58,57,56,59,61,59,60,62,61,59,58,58,58,2
62,62,59,56,59,59,58,57,58,60,60,58,60,62,60,59,56,57,58,58,58,59,59,58,56,58,59,60,54,55,58,59,59,57,57,57,51,53,55,56,54,55,59,61,60,57,56,57,51,51,54,56,54,54,57,61,61,57,57,60,55,55,55,55,54,54,57,59,59,57,58,61,59,59,58,56,56,57,58,58,57,57,58,59,59,61,60,58,58,60,60,58,56,56,56,55,57,58,57,56,57,61,62,59,56,56,55,54,57,56,54,53,56,59,61,59,58,57,57,55,57,55,54,55,57,59,60,59,58,57,57,58,56,55,57,61,60,60,60,59,57,56,57,58,2
56,59,60,60,60,61,62,62,58,57,59,61,57,58,59,59,57,56,56,58,57,57,59,60,59,58,56,54,53,53,55,57,57,58,58,57,62,59,55,51,51,55,58,59,57,59,57,55,63,58,55,56,59,60,61,62,61,59,55,53,64,62,61,62,62,62,62,62,60,59,58,58,62,63,63,61,60,60,60,60,59,57,57,59,60,60,59,56,56,58,60,59,56,55,57,60,58,58,56,55,57,61,61,60,53,54,59,63,56,56,56,57,60,62,61,59,55,55,57,59,56,56,57,59,60,60,59,59,59,58,56,55,60,59,60,61,60,58,60,63,61,61,60,58,2
59,58,58,59,59,55,54,56,58,58,58,58,60,59,60,61,58,56,55,58,59,58,57,56,58,59,61,62,59,59,59,59,58,56,56,56,56,59,61,62,61,62,62,59,54,53,55,58,54,56,57,57,58,58,59,58,54,55,57,57,58,57,56,55,55,56,60,60,57,57,57,56,58,56,56,57,55,55,59,61,59,58,58,57,59,57,58,62,58,56,57,59,57,57,58,58,63,59,59,62,61,57,57,58,56,55,56,56,58,56,56,59,61,57,57,59,57,54,52,51,53,54,56,59,60,56,57,60,58,53,50,47,57,57,59,59,61,56,56,59,57,52,49,46,2
59,62,62,59,57,57,57,54,49,44,40,40,61,64,63,59,57,56,51,45,39,36,36,39,60,63,62,58,56,54,47,38,34,36,38,38,58,60,59,56,55,53,46,36,36,39,39,36,55,55,53,51,50,49,44,39,41,41,39,37,53,53,51,47,45,43,40,38,40,40,40,39,51,51,48,44,40,38,38,37,40,40,39,39,52,50,46,42,39,38,37,38,42,40,38,38,52,48,43,41,40,39,38,38,42,40,38,39,47,43,40,40,40,40,38,37,40,39,39,42,41,39,39,40,41,39,38,38,39,39,40,43,37,38,39,42,42,39,39,40,40,39,40,42,2
40,39,40,41,44,41,39,39,39,40,42,45,40,39,41,44,46,42,39,39,40,41,45,49,38,39,42,45,44,42,42,43,42,42,45,50,36,41,45,45,40,41,45,47,45,41,43,48,38,41,43,43,41,40,41,44,45,44,43,44,40,42,42,41,40,39,41,44,46,46,46,47,41,43,42,40,40,40,42,44,46,46,46,46,41,43,43,41,39,40,42,43,44,44,44,45,42,44,43,42,38,40,42,43,44,45,46,47,45,44,42,41,41,44,45,45,44,45,46,46,45,43,42,41,45,47,48,46,44,43,44,44,43,42,42,44,43,46,47,45,43,43,44,44,2
46,44,45,48,50,47,44,42,46,47,49,52,48,44,42,44,46,45,43,43,49,49,50,51,49,45,42,43,45,45,46,49,52,51,53,52,51,47,45,47,47,47,50,54,51,50,52,52,48,47,50,52,50,49,52,53,50,51,52,51,49,47,48,49,48,48,51,52,51,52,53,52,48,45,45,46,46,48,52,53,53,53,53,52,47,44,44,46,47,50,54,54,55,53,51,51,47,46,47,49,49,52,54,53,52,51,50,51,47,48,50,51,50,52,53,52,49,50,51,54,46,47,50,50,49,51,53,53,50,51,53,55,43,45,49,49,47,50,55,55,53,53,53,54,2
53,53,52,50,53,56,59,59,56,56,60,63,49,49,48,47,53,57,60,59,58,59,61,62,49,48,50,49,52,56,59,59,59,60,61,61,48,49,52,52,51,55,58,59,60,61,61,60,49,50,55,59,57,55,56,59,61,61,60,61,52,52,55,58,59,58,57,59,60,60,60,61,53,54,56,58,59,60,60,58,58,59,60,61,52,54,56,57,57,60,60,58,58,59,60,60,53,55,54,54,54,57,60,59,58,60,60,59,56,56,54,51,53,55,58,59,60,60,60,60,57,57,55,53,55,55,56,59,60,61,61,61,56,57,58,58,57,55,55,58,61,61,61,62,2
60,60,61,62,63,64,65,65,63,62,61,63,59,61,62,62,63,66,67,68,66,63,62,64,60,62,64,63,64,66,68,69,68,67,66,67,61,64,66,64,64,66,68,69,70,70,71,71,63,63,63,63,64,67,69,68,69,69,71,73,60,62,63,63,63,65,68,69,70,70,71,72,57,61,64,63,62,64,67,70,71,71,71,71,58,62,64,64,62,64,67,69,70,71,72,71,60,62,63,62,62,64,66,66,66,69,71,72,62,62,61,60,62,65,65,64,63,67,71,72,63,63,61,61,63,66,67,67,66,69,71,71,64,64,63,62,64,68,70,70,70,72,72,70,2
65,66,66,67,67,67,68,69,68,66,67,69,66,67,67,68,67,66,68,70,70,67,66,68,67,67,66,67,67,67,68,70,71,70,69,69,69,66,65,67,66,67,68,68,71,74,74,71,73,70,70,71,70,71,70,67,67,70,71,71,71,70,71,73,70,71,70,69,69,70,70,70,70,69,71,73,69,70,71,70,70,70,70,69,70,69,69,70,69,70,70,70,70,70,71,71,71,70,69,68,70,70,70,69,69,70,72,73,72,72,71,70,71,70,70,70,69,69,71,74,71,72,73,73,72,71,71,71,70,69,70,72,69,71,74,74,73,72,72,73,71,68,68,70,2
69,70,70,70,69,68,69,69,70,71,73,74,70,71,72,72,70,69,69,71,70,70,71,71,69,69,71,72,70,69,69,72,72,71,69,69,66,67,69,70,69,67,69,71,74,71,68,68,68,68,69,71,69,67,69,72,75,75,73,71,70,69,68,68,67,68,71,75,74,74,73,72,71,70,68,67,68,71,74,75,72,72,71,71,70,71,70,69,70,73,74,72,71,70,70,69,70,72,72,72,72,74,73,70,72,71,70,70,72,73,73,72,72,72,72,72,74,73,73,73,73,73,73,73,72,71,72,74,75,74,75,76,72,72,73,75,73,70,71,74,74,74,75,76,2
73,72,71,71,75,74,73,72,74,74,74,72,71,71,71,71,72,72,72,72,73,75,76,75,71,72,72,71,70,72,73,73,73,76,77,77,71,73,73,73,71,73,75,73,74,76,77,77,72,73,72,70,73,75,75,73,72,73,75,75,72,74,74,73,74,75,75,73,73,74,74,74,72,74,75,75,74,75,75,74,74,75,74,72,70,72,74,75,73,74,74,75,76,77,76,74,71,72,73,74,72,74,74,76,78,80,79,77,73,72,73,75,72,74,75,76,78,80,80,78,75,73,73,75,73,75,76,76,76,78,78,78,75,72,73,75,75,77,77,76,75,75,76,76,2
61,62,64,63,61,60,60,61,61,60,63,65,59,59,61,63,63,62,60,59,60,59,61,62,59,58,58,61,64,64,61,58,59,60,61,60,62,60,59,60,63,64,62,59,60,63,63,61,63,62,62,62,63,62,61,60,60,64,64,61,60,61,63,64,63,61,60,58,59,62,62,59,57,58,60,61,62,61,59,58,59,61,59,57,55,55,56,57,59,60,60,59,59,60,57,56,66,64,61,58,58,60,61,60,61,59,59,60,62,62,61,60,61,63,63,62,60,60,60,60,62,62,63,62,63,63,62,61,59,60,60,59,60,61,61,60,60,61,59,57,59,61,60,57,2
62,61,61,59,59,61,61,60,59,60,59,57,60,60,61,60,58,60,61,60,61,61,60,58,58,61,63,61,58,58,58,58,59,60,60,58,60,62,63,61,60,59,57,56,57,58,59,58,60,62,62,60,63,62,60,60,61,60,59,57,59,60,59,58,62,61,61,63,64,61,57,54,58,57,57,59,60,58,59,62,64,61,57,54,57,57,57,61,61,58,58,61,63,62,60,59,60,58,60,62,64,60,59,60,59,59,61,61,60,60,62,63,61,59,60,61,58,58,60,60,58,60,61,62,58,59,62,62,58,58,61,61,56,58,59,58,57,59,63,62,60,61,63,63,2
